classe,arrondissement,item,nom_doc,url,adresse,code_postal,erreurs,nom_txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",14ème arrondissement,60 traverse Notre Dame de Bon Secours - Main Levée du 10/05/2019,60 traverse Notre Dame de Bon Secours,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/60-TRAVERSE-NOTRE-DAME-DE-BON-SECOURS-13014_2018__03091.pdf,60 traverse Notre Dame de Bon Secours,13014.0,False,60-TRAVERSE-NOTRE-DAME-DE-BON-SECOURS-13014_2018__03091.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",14ème arrondissement,60 traverse Notre Dame de Bon Secours - Main Levée du 10/05/2019,Main Levée du 10/05/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/60-traverse-nd-bon-secours-13014_2019_01483.pdf,60 traverse Notre Dame de Bon Secours,13014.0,True,60-traverse-nd-bon-secours-13014_2019_01483.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",14ème arrondissement,20-20bis et 22 Boulevard Giraud : Arrête de péril du 07/12/2018 - Arrêté de réintégration partielle du 01/02/2019 - Main levée du 24/09/2020,Arrête de péril du 07/12/2018,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/20-20BIS-22-BOULEVARD-GIRAUD-13014_2018_03235.pdf,20-20bis et 22 Boulevard Giraud,13014.0,False,20-20BIS-22-BOULEVARD-GIRAUD-13014_2018_03235.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",14ème arrondissement,20-20bis et 22 Boulevard Giraud : Arrête de péril du 07/12/2018 - Arrêté de réintégration partielle du 01/02/2019 - Main levée du 24/09/2020,Arrêté de réintégration partielle du 01/02/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/REINTEGRATION-PARTIELLE-20-20BIS-22-BLD-GIRAUD-13014_2019_00390.pdf,20-20bis et 22 Boulevard Giraud,13014.0,True,REINTEGRATION-PARTIELLE-20-20BIS-22-BLD-GIRAUD-13014_2019_00390.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",14ème arrondissement,20-20bis et 22 Boulevard Giraud : Arrête de péril du 07/12/2018 - Arrêté de réintégration partielle du 01/02/2019 - Main levée du 24/09/2020,Main levée du 24/09/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml_20-20bis-22-boulevard-giraud_13014_2020_02115_vdm.pdf,20-20bis et 22 Boulevard Giraud,13014.0,True,ml_20-20bis-22-boulevard-giraud_13014_2020_02115_vdm.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",14ème arrondissement,4 boulevard Louis Guichoux,4 boulevard Louis Guichoux,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/4-BOULEVARD-LOUIS-GUICHOUX-13014-2019_00622.pdf,4 boulevard Louis Guichoux,13014.0,False,4-BOULEVARD-LOUIS-GUICHOUX-13014-2019_00622.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",14ème arrondissement,86 boulevard Casanova,86 boulevard Casanova,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/86-bd-d-casanova-13014_2019_01292.pdf,86 boulevard Casanova,13014.0,False,86-bd-d-casanova-13014_2019_01292.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",14ème arrondissement,7 traverse du Commandant,7 traverse du Commandant,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/7-traverse-du-commandant-13014_2019_02176.pdf,7 traverse du Commandant,13014.0,False,7-traverse-du-commandant-13014_2019_02176.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",14ème arrondissement,66 chemin de Sainte-Marthe - Arrêté modificatif du 28/10/2019,66 chemin de Sainte-Marthe,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/pgi_66-chemin-de-sainte-marthe-13014_2019_03247_vdm.pdf,66 chemin de Sainte-Marthe,13014.0,True,pgi_66-chemin-de-sainte-marthe-13014_2019_03247_vdm.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",14ème arrondissement,66 chemin de Sainte-Marthe - Arrêté modificatif du 28/10/2019,Arrêté modificatif du 28/10/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/modif_pg-_66-chemin-de-sainte-marthe-13014_2019_03635.pdf,66 chemin de Sainte-Marthe,13014.0,False,modif_pg-_66-chemin-de-sainte-marthe-13014_2019_03635.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",14ème arrondissement,30 boulevard de la Station : Arrêté de péril grave et imminent du 04/12/2019 - Arrêté de péril ordinaire du 01/09/2020  Arrêté modificatif du 03/03/2021,Arrêté de péril grave et imminent du 04/12/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/pgi_30-boulevard-de-la-station-13014_2019_03950_vdm.pdf,30 boulevard de la Station,13014.0,False,pgi_30-boulevard-de-la-station-13014_2019_03950_vdm.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",14ème arrondissement,30 boulevard de la Station : Arrêté de péril grave et imminent du 04/12/2019 - Arrêté de péril ordinaire du 01/09/2020  Arrêté modificatif du 03/03/2021,Arrêté de péril ordinaire du 01/09/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/po_30-boulevard-de-la-station-13014_2020_01854_vdm.pdf,30 boulevard de la Station,13014.0,True,po_30-boulevard-de-la-station-13014_2020_01854_vdm.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",14ème arrondissement,30 boulevard de la Station : Arrêté de péril grave et imminent du 04/12/2019 - Arrêté de péril ordinaire du 01/09/2020  Arrêté modificatif du 03/03/2021,Arrêté modificatif du 03/03/2021,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/30-bd-de-la-station-13001_modif_po_2021_00671_03-mars-2021.pdf,30 boulevard de la Station,13014.0,False,30-bd-de-la-station-13001_modif_po_2021_00671_03-mars-2021.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",14ème arrondissement,Mur rue de la Javie - Arrêté de péril du 21/11/2020,Arrêté de péril du 21/11/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/po-mur-rue-dela-javie-13014-2020_02745-du211120.pdf,Mur rue de la Javie,13014.0,True,po-mur-rue-dela-javie-13014-2020_02745-du211120.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",14ème arrondissement,4 rue Saint-André Arrêté de main levée du 02/02/21,Arrêté de main levée du 02/02/21,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/4_rue-saint-andre_13014_ml_2021_00380.pdf,4 rue Saint-André,13014.0,True,4_rue-saint-andre_13014_ml_2021_00380.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",14ème arrondissement,57 rue Merlino   Arrêté de mise en sécurit urgente du 09/02/21, Arrêté de mise en sécurit urgente du 09/02/21,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/57-rue-merlino-13014_msu_2021_00494.pdf,57 rue Merlino,13014.0,True,57-rue-merlino-13014_msu_2021_00494.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,17 boulevard Christophe Moncada,17 boulevard Christophe Moncada,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/17-BD-CHRISTOPHE-MONCADA-13015_2018_03328.pdf,17 boulevard Christophe Moncada,13015.0,True,17-BD-CHRISTOPHE-MONCADA-13015_2018_03328.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,193 boulevard Simon Bolivard - Arrêté modificatif du 11/01/2019,193 boulevard Simon Bolivard,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/193-BD-SIMON-BOLIVARD-13015_2018_03401.pdf,193 boulevard Simon Bolivard,13015.0,True,193-BD-SIMON-BOLIVARD-13015_2018_03401.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,193 boulevard Simon Bolivard - Arrêté modificatif du 11/01/2019,Arrêté modificatif du 11/01/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/pgi_modificatif-193-bd-simon-bolivar-13015_2019_00105.pdf,193 boulevard Simon Bolivard,13015.0,False,pgi_modificatif-193-bd-simon-bolivar-13015_2019_00105.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,17 rue Abram,17 rue Abram,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/17-RUE-ABRAM-13015_2018_03383.pdf,17 rue Abram,13015.0,False,17-RUE-ABRAM-13015_2018_03383.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,268 chemin de la Madrague,268 chemin de la Madrague,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/268-CHEMIN-DE-LA-MADRAGUE-VILLE-13015_2018_03402.pdf,268 chemin de la Madrague,13015.0,False,268-CHEMIN-DE-LA-MADRAGUE-VILLE-13015_2018_03402.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,160 avenue de Saint-Louis,160 avenue de Saint-Louis,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/160-avenue-de-saint-louis-13015_2018-12-24-pi-2018-03471.pdf,160 avenue de Saint-Louis,13015.0,False,160-avenue-de-saint-louis-13015_2018-12-24-pi-2018-03471.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,35 Boulevard Jean-Barbieri : Arrêté de péril du 26/12/2018 - Arrêté modificatif du 19/09/2019,Arrêté de péril du 26/12/2018,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/35-boulevard-jean-barbieri-13015_2018-12-26_pi_2018-03485.pdf,35 Boulevard Jean-Barbieri,13015.0,False,35-boulevard-jean-barbieri-13015_2018-12-26_pi_2018-03485.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,35 Boulevard Jean-Barbieri : Arrêté de péril du 26/12/2018 - Arrêté modificatif du 19/09/2019,Arrêté modificatif du 19/09/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/modif_pgi_35-boulevard-jean-barbieri-13015_2019_03220_vdm.pdf,35 Boulevard Jean-Barbieri,13015.0,False,modif_pgi_35-boulevard-jean-barbieri-13015_2019_03220_vdm.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,173 rue de Lyon - Arrêté de péril du 27/12/2018   -  Main levée du 23/11/2020  -  Main levée du 31/12/2020,Arrêté de péril du 27/12/2018 ,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/173-rue-de-lyon-13015_arrete_pi-2018-03494.pdf,173 rue de Lyon,13015.0,False,173-rue-de-lyon-13015_arrete_pi-2018-03494.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,173 rue de Lyon - Arrêté de péril du 27/12/2018   -  Main levée du 23/11/2020  -  Main levée du 31/12/2020,Main levée du 23/11/2020  ,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml-173-rue-de-lyon-13015-_2020_02775.pdf,173 rue de Lyon,13015.0,True,ml-173-rue-de-lyon-13015-_2020_02775.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,173 rue de Lyon - Arrêté de péril du 27/12/2018   -  Main levée du 23/11/2020  -  Main levée du 31/12/2020, Main levée du 31/12/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml-173-rue-de-lyon-13015-n2020_03137-b.pdf,173 rue de Lyon,13015.0,True,ml-173-rue-de-lyon-13015-n2020_03137-b.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,15 rue Abram : Arrêté de péril du 27/12/2018 - Main levée du 28/01/2019,Arrêté de péril du 27/12/2018,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/15-rue-abram-13015_arrete-pi_2018-03496.pdf,15 rue Abram,13015.0,False,15-rue-abram-13015_arrete-pi_2018-03496.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,15 rue Abram : Arrêté de péril du 27/12/2018 - Main levée du 28/01/2019,Main levée du 28/01/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/15-RUE-ABRAM-13015_ML_2019_00319.pdf,15 rue Abram,13015.0,False,15-RUE-ABRAM-13015_ML_2019_00319.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,234 avenue Roger Salengro Arrêté de péril imminent du 05/01/2019  Arrêté de mise en sécurité urgente du 01/03/21,Arrêté de péril imminent du 05/01/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/334-avenue-roger-salengro-13015_pi_2018_03502.pdf,234 avenue Roger Salengro,13015.0,False,334-avenue-roger-salengro-13015_pi_2018_03502.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,234 avenue Roger Salengro Arrêté de péril imminent du 05/01/2019  Arrêté de mise en sécurité urgente du 01/03/21,Arrêté de mise en sécurité urgente du 01/03/21,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/234-avenue-salengro_msu_2021_00667_du-01-03-2021.pdf,234 avenue Roger Salengro,13015.0,True,234-avenue-salengro_msu_2021_00667_du-01-03-2021.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,389 rue de Lyon  Arrêté de main levée,389 rue de Lyon,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/389-rue-de-lyon-1305_pi_2018_00038.pdf,389 rue de Lyon,13015.0,False,389-rue-de-lyon-1305_pi_2018_00038.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,389 rue de Lyon  Arrêté de main levée,Arrêté de main levée,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/389-rue-de-lyon-13015_ml_2020_02992.pdf,389 rue de Lyon,13015.0,True,389-rue-de-lyon-13015_ml_2020_02992.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,1 rue Edgar Quinet,1 rue Edgar Quinet,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/1-rue-edgar-quinet-13015_2019_00098.pdf,1 rue Edgar Quinet,13015.0,True,1-rue-edgar-quinet-13015_2019_00098.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,13 rue Joseph Bodo,13 rue Joseph Bodo,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/13-AVENUE-JOSEPH-BODO-13015_2019_00179.pdf,13 rue Joseph Bodo,13015.0,True,13-AVENUE-JOSEPH-BODO-13015_2019_00179.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,32 avenue Félix Zoccola / 1-3-5 rue Edgar Quinet,32 avenue Félix Zoccola / 1-3-5 rue Edgar Quinet,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/32-RUE-FELIX-ZOCCOLA-1-3-5-RUE-EDGAR-QUINET_2019_00251.pdf,32 avenue Félix Zoccola / 1-3-5 rue Edgar Quinet,13015.0,True,32-RUE-FELIX-ZOCCOLA-1-3-5-RUE-EDGAR-QUINET_2019_00251.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,34-36 avenue Félix Zoccola,34-36 avenue Félix Zoccola,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/34-36-AVENUE-FELIX-ZOCCOLA-13015_2019_00446.pdf,34-36 avenue Félix Zoccola,13015.0,False,34-36-AVENUE-FELIX-ZOCCOLA-13015_2019_00446.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,38 avenue Félix Zoccola : Arrêté de péril grave et imminent du 06/02/2019  - Arrêté de péril ordinaire du 25/09/2020 - Main levée du 31/12/2020,Arrêté de péril grave et imminent du 06/02/2019 ,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/38-AVENUE-FELIX-ZOCCOLA-13015_2019_00447.pdf,38 avenue Félix Zoccola,13015.0,False,38-AVENUE-FELIX-ZOCCOLA-13015_2019_00447.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,38 avenue Félix Zoccola : Arrêté de péril grave et imminent du 06/02/2019  - Arrêté de péril ordinaire du 25/09/2020 - Main levée du 31/12/2020,Arrêté de péril ordinaire du 25/09/2020 ,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/po_38-avenue-felix-zoccola-13015_2020_02225_vdm.pdf,38 avenue Félix Zoccola,13015.0,True,po_38-avenue-felix-zoccola-13015_2020_02225_vdm.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,38 avenue Félix Zoccola : Arrêté de péril grave et imminent du 06/02/2019  - Arrêté de péril ordinaire du 25/09/2020 - Main levée du 31/12/2020,Main levée du 31/12/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml_38-avenue-felix-zoccola-13015_n_2020_03141.pdf,38 avenue Félix Zoccola,13015.0,True,ml_38-avenue-felix-zoccola-13015_n_2020_03141.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,140 rue de Lyon - Arrété du 23/04/2019  - Arrété de péril du 13/10/2020,Arrété du 23/04/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/140-rue-de-lyon-13015_2019_01323.pdf,140 rue de Lyon,13015.0,False,140-rue-de-lyon-13015_2019_01323.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,140 rue de Lyon - Arrété du 23/04/2019  - Arrété de péril du 13/10/2020,Arrété de péril du 13/10/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/po-140-rue-de-lyon-13015-n2020_02315-b.pdf,140 rue de Lyon,13015.0,True,po-140-rue-de-lyon-13015-n2020_02315-b.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,91 boulevard Oddo, ,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/140-rue-de-lyon-13015_2019_01323.pdf,91 boulevard Oddo,13015.0,False,140-rue-de-lyon-13015_2019_01323.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,91 boulevard Oddo,91 boulevard Oddo,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/91-boulevard-oddo-13015_2019_01373.pdf,91 boulevard Oddo,13015.0,False,91-boulevard-oddo-13015_2019_01373.txt
"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",15ème arrondissement,97 boulevard Oddo,97 boulevard Oddo,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/pgi_97-bd-oddo-13015_2019_01488_vdm-edite.pdf,97 boulevard Oddo,13015.0,False,pgi_97-bd-oddo-13015_2019_01488_vdm-edite.txt
