classe,arrondissement,item,nom_doc,url,adresse,code_postal,ville,doc_grp_idx,doc_grp_rel_idx,adrs,latitude,longitude,result_label,result_score,result_type,result_id,result_housenumber,result_name,result_street,result_postcode,result_city,result_citycode,result_district,erreurs,nom_txt,nom_pdf,err_missing_pdf,err_bad_url,err_missing_txt,err_bad_pdf,err_date,err_adresse,err_pathologies
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,71 rue Clovis Hugues,71 rue Clovis Hugues,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/71-rue_clovis_huges_13003_pgi_2019_03796.pdf,71 rue Clovis Hugues,13003.0,Marseille,237,0,71 rue Clovis Hugues,43.310888,5.384664,71 Rue Clovis Hugues 13003 Marseille,0.97,housenumber,13203_2373_00071,71,Rue Clovis Hugues,,13003,Marseille,13203,Marseille 3e Arrondissement,False,71-rue_clovis_huges_13003_pgi_2019_03796.txt,71-rue_clovis_huges_13003_pgi_2019_03796.pdf,False,False,False,False,False,False,False
Arrêtés d'interdiction d'occuper,3ème arrondissement,71 rue Clovis Hugues- 13003,71 rue Clovis Hugues- 13003,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/71-rue-clovis-hugues-13003_2019_03718.pdf,71 rue Clovis Hugues,13003.0,Marseille,600,0,71 rue Clovis Hugues,43.310888,5.384664,71 Rue Clovis Hugues 13003 Marseille,0.97,housenumber,13203_2373_00071,71,Rue Clovis Hugues,,13003,Marseille,13203,Marseille 3e Arrondissement,False,71-rue-clovis-hugues-13003_2019_03718.txt,71-rue-clovis-hugues-13003_2019_03718.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,27 boulevard Allemand,27 boulevard Allemand,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/27-bd-allemand-13003_2019_03860.pdf,27 boulevard Allemand,13003.0,Marseille,238,0,27 boulevard Allemand,43.312206,5.389462,27 Boulevard Allemand 13003 Marseille,0.97,housenumber,13203_0231_00027,27,Boulevard Allemand,,13003,Marseille,13203,Marseille 3e Arrondissement,False,27-bd-allemand-13003_2019_03860.txt,27-bd-allemand-13003_2019_03860.pdf,False,False,False,False,False,False,False
Arrêtés d'interdiction d'occuper,3ème arrondissement,27 boulevard Allemand - 13003,27 boulevard Allemand - 13003,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/ppm-27-boulevard-allemand-13003_2019_03802.pdf,27 boulevard Allemand,13003.0,Marseille,601,0,27 boulevard Allemand,43.312206,5.389462,27 Boulevard Allemand 13003 Marseille,0.97,housenumber,13203_0231_00027,27,Boulevard Allemand,,13003,Marseille,13203,Marseille 3e Arrondissement,False,ppm-27-boulevard-allemand-13003_2019_03802.txt,ppm-27-boulevard-allemand-13003_2019_03802.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,65 rue Loubon - Arrêté du 05/12/2019 - Arrêté modification du 19/01/21,Arrêté du 05/12/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/65-rue-loubon-13003_pgi-20019_04188.pdf,65 rue Loubon,13003.0,Marseille,239,0,65 rue Loubon,43.312487,5.380716,65 Rue Loubon 13003 Marseille,0.97,housenumber,13203_5385_00065,65,Rue Loubon,,13003,Marseille,13203,Marseille 3e Arrondissement,False,65-rue-loubon-13003_pgi-20019_04188.txt,65-rue-loubon-13003_pgi-20019_04188.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,65 rue Loubon - Arrêté du 05/12/2019 - Arrêté modification du 19/01/21,Arrêté modification du 19/01/21,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/65-rue-loubon_-13003-modif-pgi-2021_00185_19012021.pdf,65 rue Loubon,13003.0,Marseille,239,1,65 rue Loubon,43.312487,5.380716,65 Rue Loubon 13003 Marseille,0.97,housenumber,13203_5385_00065,65,Rue Loubon,,13003,Marseille,13203,Marseille 3e Arrondissement,False,65-rue-loubon_-13003-modif-pgi-2021_00185_19012021.txt,65-rue-loubon_-13003-modif-pgi-2021_00185_19012021.pdf,False,False,False,False,True,False,False
Arrêtés d'interdiction d'occuper,3ème arrondissement,65 rue Loubon - 13003,65 rue Loubon - 13003,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/ppm_65-rue-loubon-13003_2019_03968_vdm.pdf,65 rue Loubon,13003.0,Marseille,603,0,65 rue Loubon,43.312487,5.380716,65 Rue Loubon 13003 Marseille,0.97,housenumber,13203_5385_00065,65,Rue Loubon,,13003,Marseille,13203,Marseille 3e Arrondissement,False,ppm_65-rue-loubon-13003_2019_03968_vdm.txt,ppm_65-rue-loubon-13003_2019_03968_vdm.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,58 rue Jean Cristofol : Arrêté d'insécurité du 03/01/2020,Arrêté d'insécurité du 03/01/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/insecurite_58-rue-jean-cristofol-13003_2019_04446_vdm.pdf,58 rue Jean Cristofol,13003.0,Marseille,240,0,58 rue Jean Cristofol,43.310664,5.383105,58 Rue Jean Cristofol 13003 Marseille,0.97,housenumber,13203_4717_00058,58,Rue Jean Cristofol,,13003,Marseille,13203,Marseille 3e Arrondissement,False,insecurite_58-rue-jean-cristofol-13003_2019_04446_vdm.txt,insecurite_58-rue-jean-cristofol-13003_2019_04446_vdm.pdf,False,False,False,False,False,False,True
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,7 boulevard Battala : Arrêté de péril imminent du 03/01/2020 - Arrêté de péril ordinaire du 25/08/2020,Arrêté de péril imminent du 03/01/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/pgi_7-boulevard-battala-13003_2019_04454_vdm.pdf,7 boulevard Battala,13003.0,Marseille,241,0,7 boulevard Battala,43.317217,5.377818,7 Boulevard Battala 13003 Marseille,0.97,housenumber,13203_0842_00007,7,Boulevard Battala,,13003,Marseille,13203,Marseille 3e Arrondissement,False,pgi_7-boulevard-battala-13003_2019_04454_vdm.txt,pgi_7-boulevard-battala-13003_2019_04454_vdm.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,7 boulevard Battala : Arrêté de péril imminent du 03/01/2020 - Arrêté de péril ordinaire du 25/08/2020,Arrêté de péril ordinaire du 25/08/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/po_7-boulevard-battala-13003_2020_01738_vdm.pdf,7 boulevard Battala,13003.0,Marseille,241,1,7 boulevard Battala,43.317217,5.377818,7 Boulevard Battala 13003 Marseille,0.97,housenumber,13203_0842_00007,7,Boulevard Battala,,13003,Marseille,13203,Marseille 3e Arrondissement,False,po_7-boulevard-battala-13003_2020_01738_vdm.txt,po_7-boulevard-battala-13003_2020_01738_vdm.pdf,False,False,False,False,False,False,True
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,9 boulevard Battala : Arrêté de péril du 03/01/2020 - Arrêté modifiacatif du 17/01/2020,Arrêté de péril du 03/01/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/pgi_9-boulevard-battala-13003_2019_04452_vdm.pdf,9 boulevard Battala,13003.0,Marseille,242,0,9 boulevard Battala,43.317256,5.377869,9 Boulevard Battala 13003 Marseille,0.97,housenumber,13203_0842_00009,9,Boulevard Battala,,13003,Marseille,13203,Marseille 3e Arrondissement,False,pgi_9-boulevard-battala-13003_2019_04452_vdm.txt,pgi_9-boulevard-battala-13003_2019_04452_vdm.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,9 boulevard Battala : Arrêté de péril du 03/01/2020 - Arrêté modifiacatif du 17/01/2020,Arrêté modifiacatif du 17/01/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/modif-pgi_9_boulevard-battala-13003_2020_00133_vdm.pdf,9 boulevard Battala,13003.0,Marseille,242,1,9 boulevard Battala,43.317256,5.377869,9 Boulevard Battala 13003 Marseille,0.97,housenumber,13203_0842_00009,9,Boulevard Battala,,13003,Marseille,13203,Marseille 3e Arrondissement,False,modif-pgi_9_boulevard-battala-13003_2020_00133_vdm.txt,modif-pgi_9_boulevard-battala-13003_2020_00133_vdm.pdf,False,False,False,False,False,False,True
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,28 boulevard Leccia,28 boulevard Leccia,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/pgi_28-boulevard-leccia-13003_2019_04453_vdm.pdf,28 boulevard Leccia,13003.0,Marseille,243,0,28 boulevard Leccia,43.312101,5.388975,28 Boulevard Leccia 13003 Marseille,0.97,housenumber,13203_5182_00028,28,Boulevard Leccia,,13003,Marseille,13203,Marseille 3e Arrondissement,False,pgi_28-boulevard-leccia-13003_2019_04453_vdm.txt,pgi_28-boulevard-leccia-13003_2019_04453_vdm.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,36/38 rue d'Orange,36/38 rue d'Orange,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/pgi_36-38-rue-d-orange_13003_020_00052_vdm.pdf,36/38 rue d'Orange,13003.0,Marseille,244,0,36/38 rue d'Orange,43.313783,5.385788,38 Rue d’Orange 13003 Marseille,0.88,housenumber,13203_6692_00038,38,Rue d’Orange,,13003,Marseille,13203,Marseille 3e Arrondissement,False,pgi_36-38-rue-d-orange_13003_020_00052_vdm.txt,pgi_36-38-rue-d-orange_13003_020_00052_vdm.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,1 rue Mathieu Stilatti / 57 boulevard de Strasbourg,1 rue Mathieu Stilatti / 57 boulevard de Strasbourg,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/ps_1-rue-mathieu-stilatti_57-boulevard-de-strasbourg_13003_2020_00079_vdm.pdf,1 rue Mathieu Stilatti / 57 boulevard de Strasbourg,13003.0,Marseille,245,0,1 rue Mathieu Stilatti,43.308618,5.377308,1 Rue Mathieu Stilatti 13003 Marseille,0.97,housenumber,13203_5894_00001,1,Rue Mathieu Stilatti,,13003,Marseille,13203,Marseille 3e Arrondissement,False,ps_1-rue-mathieu-stilatti_57-boulevard-de-strasbourg_13003_2020_00079_vdm.txt,ps_1-rue-mathieu-stilatti_57-boulevard-de-strasbourg_13003_2020_00079_vdm.pdf,False,False,False,False,False,False,True
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,11 rue Clovis Hugues : Main levée du 10/02/2020,Main levée du 10/02/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml_11-rue-clovis-hugues-13003_2020_00351_vdm.pdf,11 rue Clovis Hugues,13003.0,Marseille,246,0,11 rue Clovis Hugues,43.309091,5.386573,11 Rue Clovis Hugues 13003 Marseille,0.97,housenumber,13203_2373_00011,11,Rue Clovis Hugues,,13003,Marseille,13203,Marseille 3e Arrondissement,False,,,True,False,True,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,20 rue Bernard   Arrêté de main levée du 01/03/21,20 rue Bernard,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/20-rue-bernard-13003_2020_00607.pdf,20 rue Bernard,13003.0,Marseille,247,0,20 rue Bernard,43.310542,5.386499,20 Rue Bernard 13003 Marseille,0.97,housenumber,13203_1115_00020,20,Rue Bernard,,13003,Marseille,13203,Marseille 3e Arrondissement,False,20-rue-bernard-13003_2020_00607.txt,20-rue-bernard-13003_2020_00607.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,20 rue Bernard   Arrêté de main levée du 01/03/21,Arrêté de main levée du 01/03/21,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/20-rue-bernard-13003_ml_2021_00672_01-mars-2021.pdf,20 rue Bernard,13003.0,Marseille,247,1,20 rue Bernard,43.310542,5.386499,20 Rue Bernard 13003 Marseille,0.97,housenumber,13203_1115_00020,20,Rue Bernard,,13003,Marseille,13203,Marseille 3e Arrondissement,False,20-rue-bernard-13003_ml_2021_00672_01-mars-2021.txt,20-rue-bernard-13003_ml_2021_00672_01-mars-2021.pdf,False,False,False,False,True,False,True
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,26 rue Belle-de-Mai,26 rue Belle-de-Mai,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/26-rue-belle-de-mai_13003_00699.pdf,26 rue Belle-de-Mai,13003.0,Marseille,248,0,26 rue Belle-de-Mai,43.308764,5.381945,26 Rue Belle de Mai 13003 Marseille,0.97,housenumber,13203_0984_00026,26,Rue Belle de Mai,,13003,Marseille,13203,Marseille 3e Arrondissement,False,26-rue-belle-de-mai_13003_00699.txt,26-rue-belle-de-mai_13003_00699.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,20 rue Jouven : Arrêté de péril modificatif,Arrêté de péril modificatif,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/pi-modificatif-2020_01681_def.pdf,20 rue Jouven,13003.0,Marseille,249,0,20 rue Jouven,43.314169,5.375017,20 Rue Jouven 13003 Marseille,0.97,housenumber,13203_4916_00020,20,Rue Jouven,,13003,Marseille,13203,Marseille 3e Arrondissement,False,pi-modificatif-2020_01681_def.txt,pi-modificatif-2020_01681_def.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,Arrêté modificatif de péril ordinaire - 20 rue du Jet d'eau,Arrêté modificatif de péril ordinaire - 20 rue du Jet d'eau,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/po-modificatif_20-rue-du-jet-d-eau-13003_2020_01739_vdm.pdf,20 rue du Jet d'eau,13003.0,Marseille,250,0,20 rue du Jet d'eau,43.314178,5.38096,20 Rue du Jet d’Eau 13003 Marseille,0.97,housenumber,13203_4816_00020,20,Rue du Jet d’Eau,,13003,Marseille,13203,Marseille 3e Arrondissement,False,po-modificatif_20-rue-du-jet-d-eau-13003_2020_01739_vdm.txt,po-modificatif_20-rue-du-jet-d-eau-13003_2020_01739_vdm.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,22 rue Jouven,22 rue Jouven,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/2020_22-rue-jouven-13003_01750.pdf,22 rue Jouven,13003.0,Marseille,251,0,22 rue Jouven,43.314235,5.374923,22 Rue Jouven 13003 Marseille,0.97,housenumber,13203_4916_00022,22,Rue Jouven,,13003,Marseille,13203,Marseille 3e Arrondissement,False,2020_22-rue-jouven-13003_01750.txt,2020_22-rue-jouven-13003_01750.pdf,False,False,False,False,True,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,57 rue Félix Pyat,57 rue Félix Pyat,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/pi_2020_57-rue-felix-pyat-13003_01751_vdm.pdf,57 rue Félix Pyat,13003.0,Marseille,252,0,57 rue Félix Pyat,43.314505,5.375582,57 Rue Felix Pyat 13003 Marseille,0.97,housenumber,13203_3406_00057,57,Rue Felix Pyat,,13003,Marseille,13203,Marseille 3e Arrondissement,False,pi_2020_57-rue-felix-pyat-13003_01751_vdm.txt,pi_2020_57-rue-felix-pyat-13003_01751_vdm.pdf,False,False,False,False,True,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,59 rue Félix Pyat,59 rue Félix Pyat,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/pi_59-rue-felix-pyat-13003_2020_01752_vdm.pdf,59 rue Félix Pyat,13003.0,Marseille,253,0,59 rue Félix Pyat,43.314554,5.375529,59 Rue Felix Pyat 13003 Marseille,0.97,housenumber,13203_3406_00059,59,Rue Felix Pyat,,13003,Marseille,13203,Marseille 3e Arrondissement,False,pi_59-rue-felix-pyat-13003_2020_01752_vdm.txt,pi_59-rue-felix-pyat-13003_2020_01752_vdm.pdf,False,False,False,False,True,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,7 rue Eugène Pottier : Arrêté de péril du 16/04/2018 - Main levée du 01/09/2020,Main levée du 01/09/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml-7-rue-eugene-pottier-13003_2020_01833_vdm.pdf,7 rue Eugène Pottier,13003.0,Marseille,254,0,7 rue Eugène Pottier,43.309363,5.374476,7 Rue Eugene Pottier 13003 Marseille,0.97,housenumber,13203_3285_00007,7,Rue Eugene Pottier,,13003,Marseille,13203,Marseille 3e Arrondissement,False,ml-7-rue-eugene-pottier-13003_2020_01833_vdm.txt,ml-7-rue-eugene-pottier-13003_2020_01833_vdm.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,43 rue François Barbini : Arrêté de péril ordinaire du 14/09/2020 - Main levée du 16/11/2020,Arrêté de péril ordinaire du 14/09/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/43-rue-francois-barbini_2020_02007.pdf,43 rue François Barbini,13003.0,Marseille,255,0,43 rue François Barbini,43.313909,5.380945,43 Rue Francois Barbini 13003 Marseille,0.97,housenumber,13203_3700_00043,43,Rue Francois Barbini,,13003,Marseille,13203,Marseille 3e Arrondissement,False,43-rue-francois-barbini_2020_02007.txt,43-rue-francois-barbini_2020_02007.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,43 rue François Barbini : Arrêté de péril ordinaire du 14/09/2020 - Main levée du 16/11/2020,Main levée du 16/11/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml_43-rue-francois-barbini-13003_2020_02677_vdm.pdf,43 rue François Barbini,13003.0,Marseille,255,1,43 rue François Barbini,43.313909,5.380945,43 Rue Francois Barbini 13003 Marseille,0.97,housenumber,13203_3700_00043,43,Rue Francois Barbini,,13003,Marseille,13203,Marseille 3e Arrondissement,False,ml_43-rue-francois-barbini-13003_2020_02677_vdm.txt,ml_43-rue-francois-barbini-13003_2020_02677_vdm.pdf,False,False,False,False,False,False,False
"Arrêtés de péril imminent, de Main Levée et de Réintégration partielle",3ème arrondissement,24 boulevard Leccia- Arrêté du 13/01/21,24 boulevard Leccia,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/pi_24-boulevard-leccia-13003_2020_02147_vdm.pdf,24 boulevard Leccia,13003.0,Marseille,256,0,24 boulevard Leccia,43.311982,5.389032,24 Boulevard Leccia 13003 Marseille,0.97,housenumber,13203_5182_00024,24,Boulevard Leccia,,13003,Marseille,13203,Marseille 3e Arrondissement,False,pi_24-boulevard-leccia-13003_2020_02147_vdm.txt,pi_24-boulevard-leccia-13003_2020_02147_vdm.pdf,False,False,False,False,True,False,True
